SourceFile,Tags,Unique Tags
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0152.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,long sleeve shirts,pullover sweatshirts,standing,reflection,buildings,windows,portrait","adults,standing,men,1 person,urban areas,apparel,buildings,african american,spring,portrait,athletes,men's apparel,shirts,pullover sweatshirts,long sleeve shirts"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0250.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,long sleeve shirts,pullover sweatshirts,standing,reflection,buildings,windows,shorts,electronics,watches","adults,standing,men,1 person,shorts,buildings,urban areas,apparel,african american,spring,watches,athletes,men's apparel,shirts,pullover sweatshirts,long sleeve shirts,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0252.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,long sleeve shirts,pullover sweatshirts,standing,smiling,portrait","adults,standing,men,1 person,urban areas,apparel,african american,smiling,spring,portrait,athletes,men's apparel,shirts,pullover sweatshirts,long sleeve shirts"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0262.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,long sleeve shirts,pullover sweatshirts,standing,smiling,portrait","adults,standing,men,1 person,urban areas,apparel,african american,smiling,spring,portrait,athletes,men's apparel,shirts,pullover sweatshirts,long sleeve shirts"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0269.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,long sleeve shirts,pullover sweatshirts,standing,portrait","adults,standing,men,1 person,urban areas,apparel,african american,spring,portrait,athletes,men's apparel,shirts,pullover sweatshirts,long sleeve shirts"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0274.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,long sleeve shirts,pullover sweatshirts,standing,smiling,portrait","adults,standing,men,1 person,urban areas,apparel,african american,smiling,spring,portrait,athletes,men's apparel,shirts,pullover sweatshirts,long sleeve shirts"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0301.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,long sleeve shirts,pullover sweatshirts,standing,automobiles,reflection,portrait","adults,standing,men,1 person,urban areas,apparel,african american,spring,portrait,athletes,men's apparel,shirts,pullover sweatshirts,long sleeve shirts"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0310.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,long sleeve shirts,pullover sweatshirts,standing,smiling,automobiles,reflection,portrait,electronics,watches","adults,standing,men,1 person,urban areas,apparel,african american,smiling,spring,portrait,watches,athletes,men's apparel,shirts,pullover sweatshirts,long sleeve shirts,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0408.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,close-up,macro,footwear,men's footwear,streets,roads,walking","adults,men,1 person,roads,macro,streets,urban areas,spring,african american,athletes,men's footwear,walking,footwear,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0440.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,close-up,macro,footwear,men's footwear,streets,roads,walking","adults,men,1 person,roads,macro,streets,urban areas,spring,african american,athletes,men's footwear,walking,footwear,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0507.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,roads,streets,brick,walking,footwear,men's footwear,apparel,men's apparel,shorts,shirts,pullover sweatshirts,backpacks,buildings,full length,electronics,watches","shorts,buildings,roads,men's footwear,men,1 person,footwear,men's apparel,urban areas,apparel,african american,streets,spring,watches,athletes,walking,backpacks,pullover sweatshirts,adults,full length,shirts,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0541.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,roads,streets,brick,walking,footwear,men's footwear,apparel,men's apparel,shorts,shirts,pullover sweatshirts,backpacks,buildings,full length,electronics,watches","shorts,buildings,roads,men's footwear,men,1 person,footwear,men's apparel,urban areas,apparel,african american,streets,spring,watches,athletes,walking,backpacks,pullover sweatshirts,adults,full length,shirts,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0582.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,roads,streets,brick,walking,footwear,men's footwear,apparel,men's apparel,shorts,buildings","adults,men,1 person,shorts,roads,streets,apparel,spring,urban areas,buildings,african american,athletes,men's footwear,walking,footwear,men's apparel"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0720.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,footwear,men's footwear,footwear detail,side,heel,close-up,macro,low angle","adults,men,1 person,macro,urban areas,african american,spring,athletes,men's footwear,footwear,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0728.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,footwear,men's footwear,footwear detail,side,hands,close-up,macro","adults,men,1 person,macro,urban areas,african american,spring,athletes,men's footwear,footwear,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0776.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,footwear,men's footwear,apparel,shirts,tee shirts,footwear detail,side,hands,close-up,macro","adults,men,1 person,macro,apparel,urban areas,african american,spring,tee shirts,athletes,men's footwear,footwear,shirts,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0787.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,portrait,footwear,men's footwear,apparel,shirts,tee shirts,shorts,sunlight,sidewalks,footwear detail,side,electronics,watches","adults,men,1 person,shorts,urban areas,apparel,african american,spring,portrait,tee shirts,sidewalks,watches,athletes,men's footwear,footwear,shirts,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0824.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,tee shirts,walls,brick,standing,bright,portrait,smiling","adults,standing,men,1 person,urban areas,apparel,african american,smiling,spring,portrait,tee shirts,athletes,men's apparel,shirts,walls"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0837.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,tee shirts,walls,brick,standing,bright,portrait","adults,standing,men,1 person,urban areas,apparel,african american,spring,portrait,tee shirts,athletes,men's apparel,shirts,walls"
Dicks Sporting Goods/wetransfer-11ce8d/41_M_Nike_Life-Feb_19ESpring_0839.JPG,"spring,adults,1 person,african american,males,men,athletes,cities,city,urban areas,apparel,men's apparel,shirts,tee shirts,walls,brick,standing,bright,portrait","adults,standing,men,1 person,urban areas,apparel,african american,spring,portrait,tee shirts,athletes,men's apparel,shirts,walls"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring-Vid.Still001.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,cracked,standing,apparel,shirts,hoodies,short sleeve,short sleeves,heathered,heather,electronics,headphones,ear buds","caucasian,standing,men,1 person,cracked,apparel,urban areas,adults,heathered,hoodies,heather,shirts,short sleeves,walls,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring-Vid.Still002.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,cracked,standing,apparel,shirts,hoodies,short sleeve,short sleeves,heathered,heather,electronics,headphones,ear buds","caucasian,standing,men,1 person,cracked,apparel,urban areas,adults,heathered,hoodies,heather,shirts,short sleeves,walls,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring-Vid.Still003.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,sidewalks,concrete,cracked,standing,apparel,pants,joggers,shirts,hoodies,short sleeve,short sleeves,duffle bags,heathered,heather","standing,joggers,heathered,concrete,men,1 person,sidewalks,hoodies,walls,urban areas,apparel,heather,duffle bags,pants,short sleeves,caucasian,adults,cracked,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring-Vid.Still004.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,sidewalks,concrete,cracked,sitting,apparel,pants,joggers,shirts,hoodies,short sleeve,short sleeves,footwear,men's footwear,heathered,heather,duffle bags","joggers,heathered,concrete,men's footwear,men,1 person,sidewalks,footwear,hoodies,sitting,walls,urban areas,apparel,heather,duffle bags,pants,short sleeves,caucasian,adults,cracked,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring_0050.JPG,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,sidewalks,concrete,cracked,standing,apparel,pants,joggers,shirts,hoodies,short sleeve,short sleeves,footwear,men's footwear,heathered,heather","standing,joggers,heathered,concrete,men's footwear,men,1 person,sidewalks,footwear,hoodies,walls,urban areas,apparel,heather,pants,short sleeves,caucasian,adults,cracked,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring_0090.JPG,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,sidewalks,concrete,cracked,standing,apparel,pants,joggers,footwear,men's footwear","caucasian,standing,men,1 person,urban areas,apparel,cracked,joggers,adults,sidewalks,concrete,men's footwear,footwear,pants,walls"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring_0221.JPG,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,sidewalks,concrete,cracked,standing,apparel,pants,joggers,shirts,hoodies,short sleeve,short sleeves,duffle bags,heathered,heather","standing,joggers,heathered,concrete,men,1 person,sidewalks,hoodies,walls,urban areas,apparel,heather,duffle bags,pants,short sleeves,caucasian,adults,cracked,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring_0294.JPG,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,sidewalks,concrete,cracked,sitting,apparel,pants,joggers,shirts,hoodies,short sleeve,short sleeves,footwear,men's footwear,heathered,heather","joggers,heathered,concrete,men's footwear,men,1 person,sidewalks,footwear,hoodies,sitting,walls,urban areas,apparel,heather,pants,short sleeves,caucasian,adults,cracked,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring_0299.JPG,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,sidewalks,concrete,cracked,sitting,apparel,pants,joggers,shirts,hoodies,short sleeve,short sleeves,footwear,men's footwear,heathered,heather","joggers,heathered,concrete,men's footwear,men,1 person,sidewalks,footwear,hoodies,sitting,walls,urban areas,apparel,heather,pants,short sleeves,caucasian,adults,cracked,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring_0306.JPG,"adults,1 person,caucasian,males,men,cities,city,urban areas,sitting,automobiles,suvs,sport utility vehicles,apparel,shirts,hoodies,short sleeve,short sleeves,heathered,heather","caucasian,adults,men,1 person,urban areas,apparel,heathered,hoodies,heather,sitting,short sleeves,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/43_M_UA_Life-Feb_19ESpring_0344.JPG,"adults,1 person,caucasian,males,men,cities,city,urban areas,walking,reflection,automobiles,suvs,sport utility vehicles,apparel,shirts,hoodies,short sleeve,short sleeves,cell phones,heathered,heather","caucasian,adults,men,1 person,urban areas,apparel,heathered,walking,hoodies,heather,shirts,short sleeves"
Dicks Sporting Goods/wetransfer-11ce8d/44_M_adi_OrigLife-Mar_19ESpring-Vid.Still001.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,brick,buildings,spring,apparel,men's apparel,shirts,hoodies,pants,joggers,accessories,men's accessories,sunglasses,portrait,waist & fanny packs","caucasian,adults,men,1 person,buildings,joggers,urban areas,apparel,spring,men's accessories,portrait,sunglasses,men's apparel,hoodies,shirts,accessories,pants,walls"
Dicks Sporting Goods/wetransfer-11ce8d/44_M_adi_OrigLife-Mar_19ESpring-Vid.Still002.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,brick,buildings,spring,apparel,men's apparel,shirts,hoodies,pants,joggers,accessories,men's accessories,sunglasses,portrait,waist & fanny packs,stairs,steps","caucasian,adults,men,1 person,buildings,joggers,urban areas,apparel,spring,men's accessories,portrait,sunglasses,men's apparel,hoodies,shirts,accessories,pants,walls"
Dicks Sporting Goods/wetransfer-11ce8d/44_M_adi_OrigLife-Mar_19ESpring-Vid.Still003.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,spring,sitting,apparel,men's apparel,shirts,hoodies,accessories,men's accessories,sunglasses,portrait","caucasian,adults,men,1 person,men's accessories,urban areas,apparel,spring,portrait,sunglasses,men's apparel,hoodies,sitting,accessories,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/44_M_adi_OrigLife-Mar_19ESpring-Vid.Still004.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,spring,sitting,apparel,men's apparel,shirts,hoodies,pants,joggers","caucasian,adults,men,1 person,urban areas,apparel,joggers,spring,men's apparel,hoodies,sitting,pants,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/44_M_adi_OrigLife-Mar_19ESpring-Vid.Still005.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,brick,buildings,plants,leaves,leaf,spring,standing,apparel,men's apparel,shirts,hoodies,pants,joggers,portrait","caucasian,standing,men,1 person,urban areas,apparel,buildings,joggers,spring,adults,portrait,pants,men's apparel,hoodies,shirts,plants,walls"
Dicks Sporting Goods/wetransfer-11ce8d/44_M_adi_OrigLife-Mar_19ESpring-Vid.Still006.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,brick,buildings,plants,leaves,leaf,spring,standing,apparel,men's apparel,shirts,hoodies,portrait,accessories,sunglasses","caucasian,standing,men,1 person,urban areas,apparel,buildings,adults,spring,portrait,sunglasses,men's apparel,hoodies,shirts,accessories,plants,walls"
Dicks Sporting Goods/wetransfer-11ce8d/44_M_adi_OrigLife-Mar_19ESpring-Vid.Still007.jpg,"adults,1 person,caucasian,males,men,cities,city,urban areas,walls,brick,buildings,spring,jumping,apparel,men's apparel,shirts,hoodies,pants,joggers,full length,footwear,men's footwear","caucasian,full length,men,1 person,urban areas,apparel,buildings,joggers,spring,adults,men's footwear,footwear,men's apparel,hoodies,shirts,pants,walls"
